Deck Name,Card Name,Type
Greninja1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja1,Hisuian Heavy Ball Astral Radiance 146,Trainer
Greninja1,Energy Search Scarlet & Violet Base Set 172,Trainer
Greninja1,Forest Seal Stone Silver Tempest 156,Trainer
Greninja1,Defiance Band Scarlet & Violet Base Set 169,Trainer
Greninja1,Rescue Board Temporal Forces 159,Trainer
Greninja1,Pokémon League Headquarters Obsidian Flames 192,Trainer
Greninja1,Grand Tree Shrouded Fable 136,Trainer
Greninja1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja1,Double Turbo Energy Brilliant Stars 151,Energy
Greninja2,Hoothoot Shrouded Fable 114,Pokemon
Greninja2,Hoothoot Shrouded Fable 114,Pokemon
Greninja2,Hoothoot Temporal Forces 126,Pokemon
Greninja2,Noctowl Shrouded Fable 115,Pokemon
Greninja2,Noctowl Shrouded Fable 115,Pokemon
Greninja2,Noctowl Shrouded Fable 115,Pokemon
Greninja2,Lugia V Silver Tempest 138,Pokemon
Greninja2,Lugia V Silver Tempest 138,Pokemon
Greninja2,Lugia VSTAR Silver Tempest 139,Pokemon
Greninja2,Lugia VSTAR Silver Tempest 139,Pokemon
Greninja2,Froakie Obsidian Flames 56,Pokemon
Greninja2,Froakie Obsidian Flames 56,Pokemon
Greninja2,Greninja ex Twilight Masquerade 106,Pokemon
Greninja2,Greninja ex Twilight Masquerade 106,Pokemon
Greninja2,Archeops Silver Tempest 147,Pokemon
Greninja2,Archeops Silver Tempest 147,Pokemon
Greninja2,Fan Rotom Shrouded Fable 118,Pokemon
Greninja2,Fan Rotom Shrouded Fable 118,Pokemon
Greninja2,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Greninja2,Ditto 151 132,Pokemon
Greninja2,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Greninja2,Terapagos ex Shrouded Fable 128,Pokemon
Greninja2,Mew ex 151 151,Pokemon
Greninja2,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Greninja2,Iono Paldea Evolved 185,Trainer
Greninja2,Iono Paldea Evolved 185,Trainer
Greninja2,Boss's Orders Paldea Evolved 172,Trainer
Greninja2,Boss's Orders Paldea Evolved 172,Trainer
Greninja2,Jacq Scarlet & Violet Base Set 175,Trainer
Greninja2,Jacq Scarlet & Violet Base Set 175,Trainer
Greninja2,Professor's Research Scarlet & Violet Base Set 189,Trainer
Greninja2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja2,Earthen Vessel Paradox Rift 163,Trainer
Greninja2,Area Zero Underdepths Shrouded Fable 131,Trainer
Greninja2,Area Zero Underdepths Shrouded Fable 131,Trainer
Greninja2,Jet Energy Paldea Evolved 190,Energy
Greninja2,Jet Energy Paldea Evolved 190,Energy
Greninja2,Jet Energy Paldea Evolved 190,Energy
Greninja2,Jet Energy Paldea Evolved 190,Energy
Greninja2,Double Turbo Energy Brilliant Stars 151,Energy
Greninja2,Double Turbo Energy Brilliant Stars 151,Energy
Greninja2,Double Turbo Energy Brilliant Stars 151,Energy
Greninja2,Double Turbo Energy Brilliant Stars 151,Energy
Greninja2,Boomerang Energy Twilight Masquerade 166,Energy
Greninja2,Boomerang Energy Twilight Masquerade 166,Energy
Greninja2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja2,Legacy Energy Twilight Masquerade 167,Energy
Greninja3,Froakie Obsidian Flames 56,Pokemon
Greninja3,Froakie Obsidian Flames 56,Pokemon
Greninja3,Frogadier Twilight Masquerade 57,Pokemon
Greninja3,Greninja ex Twilight Masquerade 106,Pokemon
Greninja3,Greninja ex Twilight Masquerade 106,Pokemon
Greninja3,Pidgey Obsidian Flames 162,Pokemon
Greninja3,Pidgey Obsidian Flames 162,Pokemon
Greninja3,Pidgeotto 151 17,Pokemon
Greninja3,Pidgeot ex Obsidian Flames 164,Pokemon
Greninja3,Pidgeot ex Obsidian Flames 164,Pokemon
Greninja3,Duskull Brilliant Stars 60,Pokemon
Greninja3,Duskull Brilliant Stars 60,Pokemon
Greninja3,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Greninja3,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Greninja3,Charmander 151 4,Pokemon
Greninja3,Charizard ex Obsidian Flames 125,Pokemon
Greninja3,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Greninja3,Lumineon V Brilliant Stars 40,Pokemon
Greninja3,Rotom V Lost Origin 58,Pokemon
Greninja3,Manaphy Brilliant Stars 41,Pokemon
Greninja3,Arven Obsidian Flames 186,Trainer
Greninja3,Arven Obsidian Flames 186,Trainer
Greninja3,Arven Obsidian Flames 186,Trainer
Greninja3,Iono Paldea Evolved 185,Trainer
Greninja3,Iono Paldea Evolved 185,Trainer
Greninja3,Iono Paldea Evolved 185,Trainer
Greninja3,Colress's Tenacity Scarlet & Violet: Fated Encounters 57,Trainer
Greninja3,Thorton Lost Origin 167,Trainer
Greninja3,Briar Shrouded Fable 132,Trainer
Greninja3,Boss's Orders Paldea Evolved 172,Trainer
Greninja3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja3,Super Rod Paldea Evolved 188,Trainer
Greninja3,Super Rod Paldea Evolved 188,Trainer
Greninja3,Counter Catcher Paradox Rift 160,Trainer
Greninja3,Counter Catcher Paradox Rift 160,Trainer
Greninja3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja3,Hisuian Heavy Ball Astral Radiance 146,Trainer
Greninja3,Energy Search Scarlet & Violet Base Set 172,Trainer
Greninja3,Forest Seal Stone Silver Tempest 156,Trainer
Greninja3,Defiance Band Scarlet & Violet Base Set 169,Trainer
Greninja3,Rescue Board Temporal Forces 159,Trainer
Greninja3,Pokémon League Headquarters Obsidian Flames 192,Trainer
Greninja3,Grand Tree Shrouded Fable 136,Trainer
Greninja3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja3,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja3,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja3,Double Turbo Energy Brilliant Stars 151,Energy
Greninja4,Froakie Obsidian Flames 56,Pokemon
Greninja4,Froakie Obsidian Flames 56,Pokemon
Greninja4,Frogadier Twilight Masquerade 57,Pokemon
Greninja4,Greninja ex Twilight Masquerade 106,Pokemon
Greninja4,Greninja ex Twilight Masquerade 106,Pokemon
Greninja4,Pidgey Obsidian Flames 162,Pokemon
Greninja4,Pidgey Obsidian Flames 162,Pokemon
Greninja4,Pidgeotto 151 17,Pokemon
Greninja4,Pidgeot ex Obsidian Flames 164,Pokemon
Greninja4,Pidgeot ex Obsidian Flames 164,Pokemon
Greninja4,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Greninja4,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Greninja4,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Greninja4,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Greninja4,Charmander 151 4,Pokemon
Greninja4,Charizard ex Obsidian Flames 125,Pokemon
Greninja4,Manaphy Brilliant Stars 41,Pokemon
Greninja4,Lumineon V Brilliant Stars 40,Pokemon
Greninja4,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Greninja4,Rotom V Lost Origin 58,Pokemon
Greninja4,Arven Obsidian Flames 186,Trainer
Greninja4,Arven Obsidian Flames 186,Trainer
Greninja4,Arven Obsidian Flames 186,Trainer
Greninja4,Iono Paldea Evolved 185,Trainer
Greninja4,Iono Paldea Evolved 185,Trainer
Greninja4,Iono Paldea Evolved 185,Trainer
Greninja4,Thorton Lost Origin 167,Trainer
Greninja4,Colress's Tenacity Scarlet & Violet: Fated Encounters 57,Trainer
Greninja4,Boss's Orders Paldea Evolved 172,Trainer
Greninja4,Briar Shrouded Fable 132,Trainer
Greninja4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja4,Super Rod Paldea Evolved 188,Trainer
Greninja4,Super Rod Paldea Evolved 188,Trainer
Greninja4,Counter Catcher Paradox Rift 160,Trainer
Greninja4,Counter Catcher Paradox Rift 160,Trainer
Greninja4,Energy Search Scarlet & Violet Base Set 172,Trainer
Greninja4,Hisuian Heavy Ball Astral Radiance 146,Trainer
Greninja4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja4,Rescue Board Temporal Forces 159,Trainer
Greninja4,Defiance Band Scarlet & Violet Base Set 169,Trainer
Greninja4,Forest Seal Stone Silver Tempest 156,Trainer
Greninja4,Grand Tree Shrouded Fable 136,Trainer
Greninja4,Pokémon League Headquarters Obsidian Flames 192,Trainer
Greninja4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Greninja4,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja4,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja4,Double Turbo Energy Brilliant Stars 151,Energy
Greninja5,Snorunt Paradox Rift 37,Pokemon
Greninja5,Snorunt Paradox Rift 37,Pokemon
Greninja5,Snorunt Paradox Rift 37,Pokemon
Greninja5,Snorunt Paradox Rift 37,Pokemon
Greninja5,Froslass Twilight Masquerade 53,Pokemon
Greninja5,Froslass Twilight Masquerade 53,Pokemon
Greninja5,Froslass Twilight Masquerade 53,Pokemon
Greninja5,Froslass Twilight Masquerade 53,Pokemon
Greninja5,Froakie Obsidian Flames 56,Pokemon
Greninja5,Froakie Obsidian Flames 56,Pokemon
Greninja5,Froakie Obsidian Flames 56,Pokemon
Greninja5,Froakie Twilight Masquerade 56,Pokemon
Greninja5,Frogadier Twilight Masquerade 57,Pokemon
Greninja5,Greninja ex Twilight Masquerade 106,Pokemon
Greninja5,Greninja ex Twilight Masquerade 106,Pokemon
Greninja5,Greninja ex Twilight Masquerade 106,Pokemon
Greninja5,Pidgey 151 16,Pokemon
Greninja5,Pidgeot ex Obsidian Flames 164,Pokemon
Greninja5,Rotom V Lost Origin 58,Pokemon
Greninja5,Munkidori Twilight Masquerade 95,Pokemon
Greninja5,Professor's Research Scarlet & Violet Base Set 189,Trainer
Greninja5,Professor's Research Scarlet & Violet Base Set 189,Trainer
Greninja5,Professor's Research Scarlet & Violet Base Set 189,Trainer
Greninja5,Professor's Research Scarlet & Violet Base Set 189,Trainer
Greninja5,Arven Obsidian Flames 186,Trainer
Greninja5,Arven Obsidian Flames 186,Trainer
Greninja5,Arven Obsidian Flames 186,Trainer
Greninja5,Iono Paldea Evolved 185,Trainer
Greninja5,Iono Paldea Evolved 185,Trainer
Greninja5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Greninja5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Greninja5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Greninja5,Counter Catcher Paradox Rift 160,Trainer
Greninja5,Earthen Vessel Paradox Rift 163,Trainer
Greninja5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Greninja5,Super Rod Paldea Evolved 188,Trainer
Greninja5,Unfair Stamp Twilight Masquerade 165,Trainer
Greninja5,Exp. Share Scarlet & Violet Base Set 174,Trainer
Greninja5,Exp. Share Scarlet & Violet Base Set 174,Trainer
Greninja5,Technical Machine: Devolution Paradox Rift 177,Trainer
Greninja5,Technical Machine: Devolution Paradox Rift 177,Trainer
Greninja5,Forest Seal Stone Silver Tempest 156,Trainer
Greninja5,Collapsed Stadium Brilliant Stars 137,Trainer
Greninja5,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja5,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja5,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja5,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja5,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Greninja5,Double Turbo Energy Brilliant Stars 151,Energy
Greninja5,Double Turbo Energy Brilliant Stars 151,Energy
Greninja5,Darkness Energy Scarlet & Violet: Special Event Set 15,Energy
Greninja5,Darkness Energy Scarlet & Violet: Special Event Set 15,Energy
Ceruledge,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge,Fan Rotom Shrouded Fable 118,Pokemon
Ceruledge,Radiant Greninja Astral Radiance 46,Pokemon
Ceruledge,Spiritomb Paldea Evolved 89,Pokemon
Ceruledge,Squawkabilly ex Paldea Evolved 169,Pokemon
Ceruledge,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Ceruledge,Carmine Twilight Masquerade 145,Trainer
Ceruledge,Carmine Twilight Masquerade 145,Trainer
Ceruledge,Carmine Twilight Masquerade 145,Trainer
Ceruledge,Carmine Twilight Masquerade 145,Trainer
Ceruledge,Professor's Research Scarlet & Violet Base Set 189,Trainer
Ceruledge,Professor's Research Scarlet & Violet Base Set 189,Trainer
Ceruledge,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge,Judge Scarlet & Violet Base Set 176,Trainer
Ceruledge,Briar Shrouded Fable 132,Trainer
Ceruledge,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge,Pokémon Catcher Scarlet & Violet Base Set 187,Trainer
Ceruledge,Pokémon Catcher Scarlet & Violet Base Set 187,Trainer
Ceruledge,Pal Pad Scarlet & Violet Base Set 182,Trainer
Ceruledge,PokéStop Pokémon GO 68,Trainer
Ceruledge,PokéStop Pokémon GO 68,Trainer
Ceruledge,Jamming Tower Twilight Masquerade 153,Trainer
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge,Jet Energy Paldea Evolved 190,Energy
Ceruledge,Jet Energy Paldea Evolved 190,Energy
Ceruledge,Jet Energy Paldea Evolved 190,Energy
Ceruledge,Legacy Energy Twilight Masquerade 167,Energy
Ceruledge1,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge1,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge1,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge1,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge1,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge1,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge1,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge1,Origin Forme Palkia V Astral Radiance 39,Pokemon
Ceruledge1,Origin Forme Palkia VSTAR Astral Radiance 40,Pokemon
Ceruledge1,Radiant Greninja Astral Radiance 46,Pokemon
Ceruledge1,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Ceruledge1,Manaphy Brilliant Stars 41,Pokemon
Ceruledge1,Squawkabilly ex Paldea Evolved 169,Pokemon
Ceruledge1,Carmine Twilight Masquerade 145,Trainer
Ceruledge1,Carmine Twilight Masquerade 145,Trainer
Ceruledge1,Carmine Twilight Masquerade 145,Trainer
Ceruledge1,Professor's Research Scarlet & Violet Base Set 189,Trainer
Ceruledge1,Professor's Research Scarlet & Violet Base Set 189,Trainer
Ceruledge1,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge1,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge1,Iono Paldea Evolved 185,Trainer
Ceruledge1,Briar Shrouded Fable 132,Trainer
Ceruledge1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge1,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge1,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge1,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge1,Canceling Cologne Astral Radiance 136,Trainer
Ceruledge1,Canceling Cologne Astral Radiance 136,Trainer
Ceruledge1,Pal Pad Scarlet & Violet Base Set 182,Trainer
Ceruledge1,Brilliant Blender Shiny Treasure ex 164,Trainer
Ceruledge1,Counter Catcher Paradox Rift 160,Trainer
Ceruledge1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Ceruledge1,Jamming Tower Twilight Masquerade 153,Trainer
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge1,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge1,Jet Energy Paldea Evolved 190,Energy
Ceruledge1,Jet Energy Paldea Evolved 190,Energy
Ceruledge1,Jet Energy Paldea Evolved 190,Energy
Ceruledge1,Jet Energy Paldea Evolved 190,Energy
Ceruledge2,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge2,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge2,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge2,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge2,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge2,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge2,Ceruledge ex Shiny Treasure ex 36,Pokemon
Ceruledge2,Squawkabilly ex Paldea Evolved 169,Pokemon
Ceruledge2,Squawkabilly ex Paldea Evolved 169,Pokemon
Ceruledge2,Origin Forme Palkia V Astral Radiance 39,Pokemon
Ceruledge2,Origin Forme Palkia VSTAR Astral Radiance 40,Pokemon
Ceruledge2,Radiant Greninja Astral Radiance 46,Pokemon
Ceruledge2,Lumineon V Brilliant Stars 40,Pokemon
Ceruledge2,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Ceruledge2,Carmine Twilight Masquerade 145,Trainer
Ceruledge2,Carmine Twilight Masquerade 145,Trainer
Ceruledge2,Carmine Twilight Masquerade 145,Trainer
Ceruledge2,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge2,Boss's Orders Paldea Evolved 172,Trainer
Ceruledge2,Iono Paldea Evolved 185,Trainer
Ceruledge2,Briar Shrouded Fable 132,Trainer
Ceruledge2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Ceruledge2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Ceruledge2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Ceruledge2,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge2,Earthen Vessel Paradox Rift 163,Trainer
Ceruledge2,Canceling Cologne Astral Radiance 136,Trainer
Ceruledge2,Canceling Cologne Astral Radiance 136,Trainer
Ceruledge2,Pal Pad Scarlet & Violet Base Set 182,Trainer
Ceruledge2,Pal Pad Scarlet & Violet Base Set 182,Trainer
Ceruledge2,Brilliant Blender Shiny Treasure ex 164,Trainer
Ceruledge2,PokéStop Pokémon GO 68,Trainer
Ceruledge2,PokéStop Pokémon GO 68,Trainer
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Ceruledge2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge2,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Ceruledge2,Jet Energy Paldea Evolved 190,Energy
Ceruledge2,Jet Energy Paldea Evolved 190,Energy
Ceruledge2,Jet Energy Paldea Evolved 190,Energy
Ceruledge2,Jet Energy Paldea Evolved 190,Energy
Ceruledge3,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge3,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge3,Charcadet Shiny Treasure ex 32,Pokemon
Ceruledge3,Charcadet Shiny Treasure ex 32,Pokemon
